CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.beanutils.BeanHelper$BeanCreationContextImpl;0.0;8.0;1.0;7.0;4.0;9.0;51.0;0.75;0.9375;0.0;1.0
org.apache.commons.configuration2.tree.ModelTransaction$Operations;0.0;15.0;1.0;20.0;13.0;12.0;135.0;0.6666666666666667;0.8;0.0;1.0
org.apache.commons.configuration2.BaseHierarchicalConfiguration$BuilderVisitor;0.0;20.0;2.0;15.0;15.0;10.0;121.0;1.0;0.0;0.0;2.0
org.apache.commons.configuration2.beanutils.ConstructorArg;0.0;12.0;1.0;24.0;18.0;45.0;190.0;0.9;1.0;11.0;6.0
org.apache.commons.configuration2.io.CombinedLocationStrategy;0.0;16.0;1.0;4.0;5.0;1.0;61.0;0.5;1.0;14.0;2.0
org.apache.commons.configuration2.builder.combined.CombinedBuilderParametersImpl;0.0;32.0;2.0;47.0;38.0;241.0;416.0;0.907608695652174;0.9488636363636364;25.0;3.0
org.apache.commons.configuration2.tree.xpath.ConfigurationAttributePointer;0.0;22.0;2.0;21.0;16.0;75.0;188.0;0.8846153846153846;0.9583333333333334;19.0;1.0
org.apache.commons.configuration2.convert.DefaultListDelimiterHandler;0.0;16.0;2.0;14.0;26.0;5.0;135.0;0.6666666666666667;0.888888888888889;14.0;1.0
org.apache.commons.configuration2.spring.ConfigurationPropertiesFactoryBean;0.0;22.0;1.0;21.0;18.0;54.0;153.0;0.75;0.8181818181818182;22.0;1.0
org.apache.commons.configuration2.builder.combined.MultiFileConfigurationBuilderProvider$WrapperBuilder;0.0;14.0;1.0;5.0;2.0;2.0;40.0;0.5;0.75;0.0;1.0
org.apache.commons.configuration2.builder.JndiBuilderParametersImpl;0.0;6.0;2.0;3.0;2.0;1.0;21.0;0.5;1.0;6.0;2.0
org.apache.commons.configuration2.builder.combined.BaseConfigurationBuilderProvider;3.0;32.0;1.0;44.0;22.0;105.0;328.0;0.9333333333333333;1.0;27.0;5.0
org.apache.commons.configuration2.tree.ModelTransaction;0.0;59.0;1.0;79.0;43.0;507.0;1045.0;0.9294117647058824;0.9575757575757576;40.0;2.0
